t,x,y,z
0.0,0.00487550164085261,0.929060979625271,0.3696563256994543
0.13444444444444445,0.0025056667876009286,0.9273080485577642,0.3719364524505264
0.20333333333333334,8.129700182353177e-05,0.9267843578532479,0.375096536044797
0.23555555555555555,-0.0022997573941147932,0.9269503248487118,0.37789035348515276
0.25666666666666665,-0.004635279356312165,0.927104117468066,0.3804203680437816
0.2733333333333333,-0.006998289187733957,0.9273742426048771,0.38275095437411955
0.2877777777777778,-0.009501300491123618,0.9277476764485953,0.3850032967324554
0.29888888888888887,-0.01172520754442767,0.9281162320998625,0.38690060097345974
0.31,-0.014168036983042216,0.9285490365638079,0.3889546798073607
0.32,-0.01650056343563378,0.928994884866871,0.3909447396633014
0.33,-0.018912689795595166,0.9295014033870023,0.3930731507770876
0.34,-0.021374104392292828,0.93007699822448,0.3953412437061146
0.35,-0.023878883961472943,0.9307252184829298,0.3977517301221812
0.35888888888888887,-0.026163071833801493,0.9313579364403375,0.40002584769862537
0.36777777777777776,-0.02854479720581665,0.9320321657279713,0.40244704071854975
0.37666666666666665,-0.031077012274324422,0.9327308187097688,0.4050416099773694
0.3844444444444444,-0.03345215055072782,0.9333476105050901,0.4074666619019925
0.39111111111111113,-0.035620434542391645,0.93387259800002,0.4096595098779276
0.3977777777777778,-0.037913305596128356,0.9343911289389665,0.4119508965973554
0.40444444444444444,-0.04032587853493124,0.9349039117592294,0.4143315468187101
0.4111111111111111,-0.04284785433084551,0.9354146830049531,0.4167918982790312
0.4177777777777778,-0.045464232556944574,0.935929321484085,0.41932292489851647
0.42333333333333334,-0.047702883965044865,0.9363661716971167,0.4214797419458324
0.4288888888888889,-0.04998095783978172,0.9368147723159236,0.4236741713259249
0.43444444444444447,-0.05228504072165475,0.9372792019960645,0.4259004358023572
0.44,-0.05460258686166619,0.9377632529416917,0.4281523947066891
0.44666666666666666,-0.057387386583097555,0.9383747996959723,0.4308797269138415
0.45222222222222225,-0.05970426524313965,0.9389134842435888,0.4331658892711783
0.4577777777777778,-0.06201661432127945,0.9394812275195092,0.4354576496904686
0.4633333333333333,-0.06432810627013659,0.9400798275557727,0.43774913514654346
0.4688888888888889,-0.0666462193504855,0.9407102060470696,0.44003520313429867
0.47444444444444445,-0.06898124974182293,0.9413721370559336,0.44231233998305153
0.48,-0.07134532624281678,0.9420640695608777,0.4445796859033527
0.4855555555555556,-0.07375146556304832,0.9427830861118014,0.44684002402789513
0.4911111111111111,-0.0762123292371348,0.9435249862257353,0.4490999188753711
0.49666666666666665,-0.07873860034235335,0.9442845068672729,0.45136876264256687
0.5011111111111111,-0.08081156059410347,0.9449008134478515,0.4531973985226589
0.5066666666666666,-0.08346949130436092,0.9456768845220375,0.45550832983481737
0.5111111111111111,-0.08564690717676984,0.9462986865454864,0.4573817017547686
0.5166666666666666,-0.08842420337567879,0.9470732578972649,0.4597571103056407
0.5211111111111111,-0.09068058793002637,0.9476890913602684,0.46168373275161984
0.5255555555555556,-0.09295646126642229,0.9483013211101764,0.46363083929331494
0.53,-0.09524001554240637,0.9489111016841851,0.46559391555763974
0.5344444444444445,-0.09751904465207392,0.9495207141656558,0.46756727863122743
0.54,-0.10034399393134946,0.9502872308457628,0.470039158153156
0.5444444444444445,-0.10257300054687005,0.9509082284992573,0.47201386859977135
0.5488888888888889,-0.10476658153510895,0.951539489167345,0.47398123851388524
0.5544444444444445,-0.10745239114412758,0.9523460657761785,0.47642633252552163
0.5588888888888889,-0.10955467594399121,0.9530059528131741,0.47837072869093344
0.5644444444444445,-0.11212746975266083,0.9538467422678552,0.4807899869930423
0.5700000000000001,-0.11464688622193529,0.9546988835314756,0.483204394886627
0.5755555555555556,-0.11712460646632958,0.9555521878267016,0.48562501413822234
0.5800000000000001,-0.11908574849772807,0.9562273057507631,0.48757436841541035
