"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,2.24444444444444,"11"
2,2,0.477777777777778,"11"
3,3,0.333333333333333,"11"
4,4,0.311111111111111,"11"
5,5,0.366666666666667,"11"
6,6,0.266666666666667,"11"
7,7,0.255555555555556,"11"
8,8,0.233333333333333,"11"
9,9,0.255555555555556,"11"
10,10,0.277777777777778,"11"
11,11,0.244444444444444,"11"
12,12,0.277777777777778,"11"
13,13,0.255555555555556,"11"
14,14,0.255555555555556,"11"
15,15,0.322222222222222,"11"
16,16,0.3,"11"
17,1,0.644444444444444,"11"
18,2,0.388888888888889,"11"
19,3,0.388888888888889,"11"
20,4,0.344444444444444,"11"
21,5,0.577777777777778,"11"
22,6,0.377777777777778,"11"
23,7,0.444444444444444,"11"
24,8,0.355555555555556,"11"
25,9,0.433333333333333,"11"
26,10,0.233333333333333,"11"
27,11,0.433333333333333,"11"
28,12,0.433333333333333,"11"
29,13,0.3,"11"
30,14,0.355555555555556,"11"
31,15,0.344444444444444,"11"
32,16,0.4,"11"
33,17,0.311111111111111,"11"
34,18,0.366666666666667,"11"
35,19,0.422222222222222,"11"
36,20,0.277777777777778,"11"
37,21,0.344444444444444,"11"
38,22,0.333333333333333,"11"
39,23,0.355555555555556,"11"
40,24,0.333333333333333,"11"
41,25,0.277777777777778,"11"
42,26,0.377777777777778,"11"
43,27,0.388888888888889,"11"
44,28,0.344444444444444,"11"
45,1,0.5,"11"
46,2,0.388888888888889,"11"
47,3,0.377777777777778,"11"
48,4,0.333333333333333,"11"
49,5,0.277777777777778,"11"
50,6,0.277777777777778,"11"
51,7,0.388888888888889,"11"
52,8,0.388888888888889,"11"
53,9,0.333333333333333,"11"
54,10,0.433333333333333,"11"
55,11,0.322222222222222,"11"
56,12,0.322222222222222,"11"
57,13,0.3,"11"
58,14,0.277777777777778,"11"
59,15,0.322222222222222,"11"
60,16,0.3,"11"
61,17,0.377777777777778,"11"
62,18,0.288888888888889,"11"
63,19,0.366666666666667,"11"
64,20,0.277777777777778,"11"
65,21,0.322222222222222,"11"
66,22,0.355555555555556,"11"
67,23,0.277777777777778,"11"
68,24,0.355555555555556,"11"
69,25,0.411111111111111,"11"
70,26,0.388888888888889,"11"
71,27,0.422222222222222,"11"
72,28,0.333333333333333,"11"
73,29,0.3,"11"
74,30,0.366666666666667,"11"
75,31,0.344444444444444,"11"
76,32,0.377777777777778,"11"
77,33,0.366666666666667,"11"
78,34,0.355555555555556,"11"
79,35,0.311111111111111,"11"
80,36,0.444444444444444,"11"
81,37,0.4,"11"
82,38,0.4,"11"
83,39,0.366666666666667,"11"
84,40,0.455555555555556,"11"
85,1,0.422222222222222,"11"
86,2,0.4,"11"
87,3,0.433333333333333,"11"
88,4,0.366666666666667,"11"
89,5,0.288888888888889,"11"
90,6,0.322222222222222,"11"
91,7,0.344444444444444,"11"
92,8,0.411111111111111,"11"
93,9,0.333333333333333,"11"
94,10,0.377777777777778,"11"
95,11,0.344444444444444,"11"
96,12,0.366666666666667,"11"
97,13,0.311111111111111,"11"
98,14,0.344444444444444,"11"
99,15,0.355555555555556,"11"
100,16,0.333333333333333,"11"
101,17,0.355555555555556,"11"
102,18,0.344444444444444,"11"
103,19,0.4,"11"
104,20,0.333333333333333,"11"
105,21,0.322222222222222,"11"
106,22,0.333333333333333,"11"
107,23,0.244444444444444,"11"
108,24,0.355555555555556,"11"
109,25,0.3,"11"
110,26,0.266666666666667,"11"
111,27,0.311111111111111,"11"
112,28,0.322222222222222,"11"
113,29,0.311111111111111,"11"
114,30,0.344444444444444,"11"
115,31,0.277777777777778,"11"
116,32,0.388888888888889,"11"
117,33,0.322222222222222,"11"
118,34,0.333333333333333,"11"
119,35,0.3,"11"
120,36,0.333333333333333,"11"
121,37,0.311111111111111,"11"
122,38,0.322222222222222,"11"
123,39,0.355555555555556,"11"
124,40,0.333333333333333,"11"
125,1,0.333333333333333,"11"
126,2,0.388888888888889,"11"
127,3,0.288888888888889,"11"
128,4,0.355555555555556,"11"
129,5,0.266666666666667,"11"
130,6,0.322222222222222,"11"
131,7,0.377777777777778,"11"
132,8,0.366666666666667,"11"
133,9,0.244444444444444,"11"
134,10,0.244444444444444,"11"
135,11,0.344444444444444,"11"
136,12,0.311111111111111,"11"
137,13,0.311111111111111,"11"
138,14,0.344444444444444,"11"
139,15,0.266666666666667,"11"
140,16,0.266666666666667,"11"
141,17,0.288888888888889,"11"
142,18,0.3,"11"
143,19,0.288888888888889,"11"
144,20,0.333333333333333,"11"
145,21,0.277777777777778,"11"
146,22,0.355555555555556,"11"
147,23,0.344444444444444,"11"
148,24,0.288888888888889,"11"
149,25,0.222222222222222,"11"
150,26,0.288888888888889,"11"
151,27,0.277777777777778,"11"
152,28,0.244444444444444,"11"
153,29,0.266666666666667,"11"
154,30,0.322222222222222,"11"
155,31,0.311111111111111,"11"
156,32,0.3,"11"
157,33,0.411111111111111,"11"
158,34,0.288888888888889,"11"
159,35,0.333333333333333,"11"
160,36,0.377777777777778,"11"
161,37,0.433333333333333,"11"
162,38,0.377777777777778,"11"
163,39,0.333333333333333,"11"
164,40,0.444444444444444,"11"
165,1,0.433333333333333,"11"
166,2,0.3,"11"
167,3,0.366666666666667,"11"
168,4,0.366666666666667,"11"
169,5,0.366666666666667,"11"
170,6,0.277777777777778,"11"
171,7,0.366666666666667,"11"
172,8,0.322222222222222,"11"
173,9,0.311111111111111,"11"
174,10,0.288888888888889,"11"
175,11,0.411111111111111,"11"
176,12,0.388888888888889,"11"
177,13,0.333333333333333,"11"
178,14,0.355555555555556,"11"
179,15,0.288888888888889,"11"
180,16,0.277777777777778,"11"
181,17,0.3,"11"
182,18,0.255555555555556,"11"
183,19,0.311111111111111,"11"
184,20,0.366666666666667,"11"
185,21,0.411111111111111,"11"
186,22,0.377777777777778,"11"
187,23,0.444444444444444,"11"
188,24,0.477777777777778,"11"
189,25,0.377777777777778,"11"
190,26,0.322222222222222,"11"
191,27,0.388888888888889,"11"
192,28,0.322222222222222,"11"
193,29,0.344444444444444,"11"
194,30,0.333333333333333,"11"
195,31,0.366666666666667,"11"
196,32,0.377777777777778,"11"
197,33,0.4,"11"
198,34,0.377777777777778,"11"
199,35,0.333333333333333,"11"
200,36,0.377777777777778,"11"
201,37,0.444444444444444,"11"
