"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,1.68888888888889,"06"
2,2,0.622222222222222,"06"
3,3,0.444444444444444,"06"
4,4,0.433333333333333,"06"
5,5,0.0111111111111111,"06"
6,6,0.344444444444444,"06"
7,7,0.5,"06"
8,8,0.411111111111111,"06"
9,9,0.511111111111111,"06"
10,10,0.344444444444444,"06"
11,11,0.311111111111111,"06"
12,12,0.388888888888889,"06"
13,13,0.377777777777778,"06"
14,14,0.322222222222222,"06"
15,15,0.3,"06"
16,16,0.377777777777778,"06"
17,1,1.1,"06"
18,2,0.444444444444444,"06"
19,3,0.444444444444444,"06"
20,4,0.388888888888889,"06"
21,5,0.6,"06"
22,6,0.388888888888889,"06"
23,7,0.555555555555556,"06"
24,8,0.377777777777778,"06"
25,9,0.388888888888889,"06"
26,10,0.555555555555556,"06"
27,11,0.433333333333333,"06"
28,12,0.522222222222222,"06"
29,13,0.366666666666667,"06"
30,14,0.377777777777778,"06"
31,15,0.388888888888889,"06"
32,16,0.411111111111111,"06"
33,17,0.511111111111111,"06"
34,18,0.4,"06"
35,19,0.544444444444444,"06"
36,20,0.355555555555556,"06"
37,21,0.633333333333333,"06"
38,22,0.5,"06"
39,23,0.388888888888889,"06"
40,24,0.477777777777778,"06"
41,25,0.477777777777778,"06"
42,26,0.333333333333333,"06"
43,27,0.422222222222222,"06"
44,28,0.377777777777778,"06"
45,1,0.644444444444444,"06"
46,2,0.366666666666667,"06"
47,3,0.433333333333333,"06"
48,4,0.377777777777778,"06"
49,5,0.366666666666667,"06"
50,6,0.555555555555556,"06"
51,7,0.322222222222222,"06"
52,8,0.344444444444444,"06"
53,9,0.4,"06"
54,10,0.311111111111111,"06"
55,11,0.411111111111111,"06"
56,12,0.333333333333333,"06"
57,13,0.333333333333333,"06"
58,14,0.333333333333333,"06"
59,15,0.366666666666667,"06"
60,16,0.311111111111111,"06"
61,17,0.344444444444444,"06"
62,18,0.455555555555556,"06"
63,19,0.377777777777778,"06"
64,20,0.566666666666667,"06"
65,21,0.355555555555556,"06"
66,22,0.488888888888889,"06"
67,23,0.444444444444444,"06"
68,24,0.411111111111111,"06"
69,25,0.522222222222222,"06"
