"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,3.31111111111111,"17"
2,2,0.466666666666667,"17"
3,3,0.277777777777778,"17"
4,4,0.511111111111111,"17"
5,5,0.377777777777778,"17"
6,6,0.255555555555556,"17"
7,7,0.255555555555556,"17"
8,8,0.244444444444444,"17"
9,9,0.233333333333333,"17"
10,10,0.255555555555556,"17"
11,11,0.288888888888889,"17"
12,12,0.511111111111111,"17"
13,13,0.322222222222222,"17"
14,14,0.255555555555556,"17"
15,15,0.277777777777778,"17"
16,16,0.311111111111111,"17"
17,1,0.733333333333333,"17"
18,2,0.422222222222222,"17"
19,3,0.555555555555556,"17"
20,4,0.333333333333333,"17"
21,5,0.466666666666667,"17"
22,6,0.622222222222222,"17"
23,7,0.733333333333333,"17"
24,8,0.477777777777778,"17"
25,9,0.555555555555556,"17"
26,10,0.588888888888889,"17"
27,11,0.466666666666667,"17"
28,12,0.433333333333333,"17"
29,13,0.444444444444444,"17"
30,14,0.6,"17"
31,15,0.522222222222222,"17"
32,16,0.411111111111111,"17"
33,17,0.5,"17"
34,18,0.577777777777778,"17"
35,19,0.455555555555556,"17"
36,20,0.411111111111111,"17"
37,21,0.577777777777778,"17"
38,22,0.477777777777778,"17"
39,23,0.488888888888889,"17"
40,24,0.455555555555556,"17"
41,25,0.366666666666667,"17"
42,26,0.477777777777778,"17"
43,27,0.355555555555556,"17"
44,28,0.377777777777778,"17"
45,1,0.666666666666667,"17"
46,2,0.544444444444444,"17"
47,3,0.533333333333333,"17"
48,4,0.455555555555556,"17"
49,5,0.511111111111111,"17"
50,6,0.544444444444444,"17"
51,7,0.588888888888889,"17"
52,8,0.5,"17"
53,9,0.4,"17"
54,10,0.566666666666667,"17"
55,11,0.555555555555556,"17"
56,12,0.466666666666667,"17"
57,13,0.288888888888889,"17"
58,14,0.388888888888889,"17"
59,15,0.388888888888889,"17"
60,16,0.611111111111111,"17"
61,17,0.344444444444444,"17"
62,18,0.344444444444444,"17"
63,19,0.466666666666667,"17"
64,20,0.444444444444444,"17"
65,21,0.688888888888889,"17"
66,22,0.5,"17"
67,23,0.5,"17"
68,24,0.544444444444444,"17"
69,25,0.533333333333333,"17"
70,26,0.566666666666667,"17"
71,27,0.555555555555556,"17"
72,28,0.377777777777778,"17"
73,29,0.544444444444444,"17"
74,30,0.611111111111111,"17"
75,31,0.466666666666667,"17"
76,32,0.522222222222222,"17"
77,33,0.566666666666667,"17"
78,34,0.455555555555556,"17"
79,35,0.444444444444444,"17"
80,36,0.544444444444444,"17"
81,37,0.477777777777778,"17"
82,38,0.422222222222222,"17"
83,39,0.5,"17"
84,40,0.611111111111111,"17"
85,1,0.455555555555556,"17"
86,2,0.466666666666667,"17"
87,3,0.566666666666667,"17"
88,4,0.633333333333333,"17"
89,5,0.477777777777778,"17"
90,6,0.533333333333333,"17"
91,7,0.333333333333333,"17"
92,8,0.488888888888889,"17"
93,9,0.444444444444444,"17"
94,10,0.344444444444444,"17"
95,11,0.544444444444444,"17"
96,12,0.433333333333333,"17"
97,13,0.6,"17"
98,14,0.522222222222222,"17"
99,15,0.477777777777778,"17"
100,16,0.433333333333333,"17"
101,17,0.488888888888889,"17"
102,18,0.5,"17"
103,19,0.544444444444444,"17"
104,20,0.533333333333333,"17"
105,21,0.522222222222222,"17"
106,22,0.544444444444444,"17"
107,23,0.433333333333333,"17"
108,24,0.466666666666667,"17"
109,25,0.422222222222222,"17"
110,26,0.477777777777778,"17"
111,27,0.466666666666667,"17"
112,28,0.533333333333333,"17"
113,29,0.433333333333333,"17"
114,30,0.522222222222222,"17"
115,31,0.533333333333333,"17"
116,32,0.488888888888889,"17"
117,33,0.933333333333333,"17"
118,34,0.411111111111111,"17"
119,35,0.977777777777778,"17"
120,36,0.522222222222222,"17"
121,37,0.511111111111111,"17"
122,38,0.822222222222222,"17"
123,39,0.511111111111111,"17"
124,40,0.733333333333333,"17"
125,1,0.777777777777778,"17"
126,2,0.477777777777778,"17"
127,3,0.533333333333333,"17"
128,4,0.5,"17"
129,5,0.477777777777778,"17"
130,6,0.544444444444444,"17"
131,7,0.633333333333333,"17"
132,8,0.855555555555556,"17"
133,9,0.555555555555556,"17"
134,10,0.455555555555556,"17"
135,11,0.566666666666667,"17"
136,12,0.566666666666667,"17"
137,13,0.566666666666667,"17"
138,14,0.477777777777778,"17"
139,15,0.588888888888889,"17"
140,16,0.488888888888889,"17"
141,17,0.5,"17"
142,18,0.511111111111111,"17"
143,19,0.4,"17"
144,20,0.477777777777778,"17"
145,21,0.3,"17"
146,22,0.411111111111111,"17"
147,23,0.655555555555556,"17"
148,24,0.322222222222222,"17"
149,25,0.522222222222222,"17"
150,26,0.488888888888889,"17"
151,27,0.477777777777778,"17"
152,28,0.5,"17"
153,29,0.433333333333333,"17"
154,30,0.311111111111111,"17"
155,31,0.555555555555556,"17"
156,32,0.466666666666667,"17"
157,33,0.277777777777778,"17"
158,34,0.466666666666667,"17"
159,35,0.488888888888889,"17"
160,36,0.444444444444444,"17"
161,37,0.422222222222222,"17"
162,38,0.544444444444444,"17"
163,39,0.411111111111111,"17"
164,40,0.433333333333333,"17"
165,1,0.488888888888889,"17"
166,2,0.522222222222222,"17"
167,3,0.522222222222222,"17"
168,4,0.488888888888889,"17"
169,5,0.522222222222222,"17"
170,6,0.366666666666667,"17"
171,7,0.411111111111111,"17"
172,8,0.533333333333333,"17"
173,9,0.455555555555556,"17"
174,10,0.4,"17"
175,11,0.522222222222222,"17"
176,12,0.388888888888889,"17"
177,13,0.4,"17"
178,14,0.422222222222222,"17"
179,15,0.522222222222222,"17"
180,16,0.477777777777778,"17"
181,17,0.355555555555556,"17"
182,18,0.377777777777778,"17"
183,19,0.444444444444444,"17"
184,20,0.6,"17"
185,21,0.388888888888889,"17"
186,22,0.511111111111111,"17"
187,23,0.444444444444444,"17"
188,24,0.6,"17"
189,25,0.4,"17"
190,26,0.344444444444444,"17"
191,27,0.466666666666667,"17"
192,28,0.533333333333333,"17"
193,29,0.455555555555556,"17"
194,30,0.366666666666667,"17"
195,31,0.611111111111111,"17"
196,32,0.611111111111111,"17"
197,33,0.5,"17"
198,34,0.655555555555556,"17"
199,35,0.588888888888889,"17"
200,36,0.555555555555556,"17"
201,37,0.555555555555556,"17"
202,38,0.522222222222222,"17"
203,39,0.466666666666667,"17"
204,40,0.455555555555556,"17"
205,1,0.611111111111111,"17"
206,2,0.433333333333333,"17"
207,3,0.311111111111111,"17"
208,4,0.444444444444444,"17"
209,5,0.344444444444444,"17"
210,6,0.422222222222222,"17"
211,7,0.4,"17"
212,8,0.5,"17"
213,9,0.355555555555556,"17"
214,10,0.4,"17"
215,11,0.288888888888889,"17"
216,12,0.366666666666667,"17"
217,13,0.411111111111111,"17"
218,14,0.455555555555556,"17"
219,15,0.433333333333333,"17"
220,16,0.344444444444444,"17"
221,17,0.4,"17"
222,18,0.422222222222222,"17"
223,19,0.477777777777778,"17"
224,20,0.355555555555556,"17"
225,21,0.411111111111111,"17"
226,22,0.388888888888889,"17"
227,23,0.333333333333333,"17"
228,24,0.366666666666667,"17"
229,25,0.277777777777778,"17"
230,26,0.377777777777778,"17"
231,27,0.322222222222222,"17"
232,28,0.377777777777778,"17"
233,29,0.311111111111111,"17"
234,30,0.311111111111111,"17"
235,31,0.344444444444444,"17"
236,32,0.322222222222222,"17"
237,33,0.311111111111111,"17"
238,34,0.244444444444444,"17"
239,35,0.422222222222222,"17"
