"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,19.5,"04"
2,2,6.84444444444444,"04"
3,3,2.15555555555556,"04"
4,4,2.44444444444444,"04"
5,5,2.84444444444444,"04"
6,6,0.722222222222222,"04"
7,7,4.18888888888889,"04"
8,8,0.7,"04"
9,9,0.688888888888889,"04"
10,10,0.544444444444444,"04"
11,11,0.6,"04"
12,12,0.411111111111111,"04"
13,13,0.266666666666667,"04"
14,14,0.722222222222222,"04"
15,15,0.455555555555556,"04"
16,16,0.355555555555556,"04"
17,1,0.877777777777778,"04"
18,2,0.777777777777778,"04"
19,3,0.6,"04"
20,4,0.611111111111111,"04"
21,5,0.522222222222222,"04"
22,6,0.577777777777778,"04"
23,7,0.566666666666667,"04"
24,8,0.644444444444444,"04"
25,9,0.488888888888889,"04"
26,10,0.5,"04"
27,11,0.577777777777778,"04"
28,12,0.466666666666667,"04"
29,13,0.522222222222222,"04"
30,14,0.655555555555556,"04"
31,15,0.355555555555556,"04"
32,16,0.488888888888889,"04"
33,17,0.433333333333333,"04"
34,18,0.5,"04"
35,19,0.366666666666667,"04"
36,20,0.466666666666667,"04"
37,21,0.588888888888889,"04"
38,22,0.433333333333333,"04"
39,23,0.422222222222222,"04"
40,24,0.288888888888889,"04"
41,25,0.444444444444444,"04"
42,26,0.4,"04"
43,27,0.488888888888889,"04"
44,28,0.511111111111111,"04"
45,1,0.488888888888889,"04"
46,2,0.455555555555556,"04"
47,3,0.544444444444444,"04"
48,4,0.488888888888889,"04"
49,5,0.411111111111111,"04"
50,6,0.466666666666667,"04"
51,7,0.344444444444444,"04"
52,8,0.388888888888889,"04"
53,9,0.422222222222222,"04"
54,10,0.433333333333333,"04"
55,11,0.533333333333333,"04"
56,12,0.433333333333333,"04"
57,13,0.388888888888889,"04"
58,14,0.444444444444444,"04"
59,15,0.477777777777778,"04"
60,16,0.411111111111111,"04"
61,17,0.444444444444444,"04"
62,18,0.6,"04"
63,19,0.488888888888889,"04"
64,20,0.655555555555556,"04"
65,21,0.477777777777778,"04"
66,22,0.388888888888889,"04"
67,23,0.388888888888889,"04"
68,24,0.344444444444444,"04"
69,25,0.511111111111111,"04"
70,26,0.511111111111111,"04"
71,27,0.477777777777778,"04"
72,28,0.466666666666667,"04"
73,29,0.7,"04"
74,30,0.422222222222222,"04"
75,31,0.422222222222222,"04"
76,32,0.411111111111111,"04"
77,33,0.466666666666667,"04"
78,34,0.388888888888889,"04"
79,35,0.377777777777778,"04"
80,36,0.388888888888889,"04"
81,37,0.344444444444444,"04"
82,38,0.411111111111111,"04"
83,39,0.444444444444444,"04"
84,40,0.466666666666667,"04"
85,1,0.477777777777778,"04"
86,2,0.4,"04"
87,3,0.344444444444444,"04"
88,4,0.333333333333333,"04"
89,5,0.344444444444444,"04"
90,6,0.5,"04"
91,7,0.344444444444444,"04"
92,8,0.422222222222222,"04"
93,9,0.411111111111111,"04"
94,10,0.555555555555556,"04"
95,11,0.4,"04"
96,12,0.311111111111111,"04"
97,13,0.455555555555556,"04"
98,14,0.422222222222222,"04"
99,15,0.4,"04"
100,16,0.366666666666667,"04"
101,17,0.544444444444444,"04"
102,18,0.533333333333333,"04"
103,19,0.477777777777778,"04"
104,20,0.322222222222222,"04"
105,21,0.511111111111111,"04"
106,22,0.366666666666667,"04"
107,23,0.455555555555556,"04"
108,24,0.4,"04"
109,25,0.422222222222222,"04"
110,26,0.555555555555556,"04"
111,27,0.544444444444444,"04"
112,28,0.377777777777778,"04"
113,29,0.388888888888889,"04"
114,30,0.455555555555556,"04"
115,31,0.433333333333333,"04"
116,32,0.355555555555556,"04"
117,33,0.522222222222222,"04"
118,34,0.533333333333333,"04"
119,35,0.411111111111111,"04"
120,36,0.344444444444444,"04"
121,37,0.344444444444444,"04"
122,38,0.422222222222222,"04"
123,39,0.444444444444444,"04"
124,40,0.455555555555556,"04"
125,1,0.533333333333333,"04"
126,2,0.5,"04"
127,3,0.288888888888889,"04"
128,4,0.655555555555556,"04"
129,5,0.488888888888889,"04"
130,6,0.344444444444444,"04"
131,7,0.5,"04"
132,8,0.377777777777778,"04"
133,9,0.4,"04"
134,10,0.544444444444444,"04"
135,11,0.366666666666667,"04"
136,12,0.366666666666667,"04"
137,13,0.266666666666667,"04"
138,14,0.5,"04"
139,15,0.411111111111111,"04"
140,16,0.688888888888889,"04"
141,17,0.588888888888889,"04"
142,18,0.466666666666667,"04"
143,19,0.4,"04"
144,20,0.333333333333333,"04"
