"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,3.98888888888889,"08"
2,2,0.744444444444444,"08"
3,3,1.53333333333333,"08"
4,4,0.366666666666667,"08"
5,5,0.455555555555556,"08"
6,6,0.355555555555556,"08"
7,7,0.344444444444444,"08"
8,8,0.266666666666667,"08"
9,9,0.266666666666667,"08"
10,10,0.322222222222222,"08"
11,11,0.266666666666667,"08"
12,12,0.266666666666667,"08"
13,13,0.355555555555556,"08"
14,14,1.22222222222222,"08"
15,15,0.244444444444444,"08"
16,16,0.322222222222222,"08"
17,1,0.633333333333333,"08"
18,2,0.366666666666667,"08"
19,3,0.288888888888889,"08"
20,4,0.366666666666667,"08"
21,5,0.366666666666667,"08"
22,6,0.277777777777778,"08"
23,7,0.611111111111111,"08"
24,8,0.3,"08"
25,9,0.433333333333333,"08"
26,10,0.355555555555556,"08"
27,11,0.411111111111111,"08"
28,12,0.388888888888889,"08"
29,13,0.6,"08"
30,14,0.533333333333333,"08"
31,15,0.611111111111111,"08"
32,16,0.411111111111111,"08"
33,17,0.477777777777778,"08"
34,18,0.466666666666667,"08"
35,19,0.544444444444444,"08"
36,20,0.611111111111111,"08"
37,21,0.344444444444444,"08"
38,22,0.533333333333333,"08"
39,23,0.444444444444444,"08"
40,24,0.422222222222222,"08"
41,25,0.5,"08"
42,26,0.4,"08"
43,27,0.377777777777778,"08"
44,28,0.566666666666667,"08"
45,1,0.5,"08"
46,2,0.577777777777778,"08"
47,3,0.422222222222222,"08"
48,4,0.466666666666667,"08"
49,5,0.477777777777778,"08"
50,6,0.5,"08"
51,7,0.555555555555556,"08"
52,8,0.422222222222222,"08"
53,9,0.422222222222222,"08"
54,10,0.477777777777778,"08"
55,11,0.388888888888889,"08"
56,12,0.422222222222222,"08"
57,13,0.444444444444444,"08"
58,14,0.433333333333333,"08"
59,15,0.333333333333333,"08"
60,16,0.4,"08"
61,17,0.388888888888889,"08"
62,18,0.422222222222222,"08"
63,19,0.388888888888889,"08"
64,20,0.3,"08"
65,21,0.344444444444444,"08"
66,22,0.433333333333333,"08"
67,23,0.366666666666667,"08"
68,24,0.488888888888889,"08"
69,25,0.366666666666667,"08"
70,26,0.455555555555556,"08"
71,27,0.444444444444444,"08"
72,28,0.488888888888889,"08"
73,29,0.366666666666667,"08"
74,30,0.477777777777778,"08"
75,31,0.5,"08"
76,32,0.477777777777778,"08"
77,33,0.422222222222222,"08"
78,34,0.422222222222222,"08"
79,35,0.422222222222222,"08"
80,36,0.522222222222222,"08"
81,37,0.455555555555556,"08"
82,38,0.355555555555556,"08"
83,39,0.355555555555556,"08"
84,40,0.3,"08"
85,1,0.455555555555556,"08"
86,2,0.466666666666667,"08"
87,3,0.422222222222222,"08"
88,4,0.522222222222222,"08"
89,5,0.477777777777778,"08"
90,6,0.444444444444444,"08"
91,7,0.5,"08"
92,8,0.511111111111111,"08"
93,9,0.455555555555556,"08"
94,10,0.533333333333333,"08"
95,11,0.522222222222222,"08"
96,12,0.388888888888889,"08"
97,13,0.355555555555556,"08"
98,14,0.466666666666667,"08"
99,15,0.422222222222222,"08"
100,16,0.422222222222222,"08"
101,17,0.466666666666667,"08"
102,18,0.5,"08"
103,19,0.533333333333333,"08"
104,20,0.388888888888889,"08"
105,21,0.477777777777778,"08"
106,22,0.422222222222222,"08"
107,23,0.411111111111111,"08"
108,24,0.477777777777778,"08"
109,25,0.533333333333333,"08"
110,26,0.588888888888889,"08"
111,27,0.488888888888889,"08"
112,28,0.588888888888889,"08"
113,29,0.444444444444444,"08"
114,30,0.488888888888889,"08"
115,31,0.444444444444444,"08"
116,32,0.333333333333333,"08"
117,33,0.466666666666667,"08"
118,34,0.455555555555556,"08"
119,35,0.488888888888889,"08"
120,36,0.455555555555556,"08"
121,37,0.422222222222222,"08"
122,38,0.488888888888889,"08"
123,39,0.3,"08"
124,40,0.522222222222222,"08"
125,1,0.5,"08"
126,2,0.277777777777778,"08"
127,3,0.444444444444444,"08"
128,4,0.444444444444444,"08"
129,5,0.433333333333333,"08"
130,6,0.6,"08"
131,7,0.433333333333333,"08"
132,8,0.3,"08"
133,9,0.277777777777778,"08"
134,10,0.444444444444444,"08"
135,11,0.477777777777778,"08"
136,12,0.666666666666667,"08"
137,13,0.377777777777778,"08"
138,14,0.522222222222222,"08"
139,15,0.466666666666667,"08"
140,16,0.488888888888889,"08"
141,17,0.622222222222222,"08"
142,18,0.366666666666667,"08"
143,19,0.466666666666667,"08"
144,20,0.511111111111111,"08"
145,21,0.544444444444444,"08"
146,22,0.6,"08"
147,23,0.466666666666667,"08"
148,24,0.411111111111111,"08"
149,25,0.333333333333333,"08"
150,26,0.466666666666667,"08"
151,27,0.455555555555556,"08"
152,28,0.466666666666667,"08"
153,29,0.466666666666667,"08"
154,30,0.388888888888889,"08"
155,31,0.422222222222222,"08"
156,32,0.655555555555556,"08"
157,33,0.488888888888889,"08"
158,34,0.411111111111111,"08"
159,35,0.411111111111111,"08"
160,36,0.444444444444444,"08"
161,37,0.444444444444444,"08"
162,38,0.477777777777778,"08"
163,39,0.488888888888889,"08"
164,40,0.455555555555556,"08"
165,1,0.477777777777778,"08"
166,2,0.377777777777778,"08"
167,3,0.577777777777778,"08"
168,4,0.511111111111111,"08"
169,5,0.455555555555556,"08"
170,6,0.455555555555556,"08"
171,7,0.444444444444444,"08"
172,8,0.377777777777778,"08"
173,9,0.522222222222222,"08"
174,10,0.455555555555556,"08"
175,11,0.588888888888889,"08"
176,12,0.511111111111111,"08"
177,13,0.555555555555556,"08"
178,14,0.655555555555556,"08"
179,15,0.566666666666667,"08"
180,16,0.566666666666667,"08"
181,17,0.522222222222222,"08"
182,18,0.466666666666667,"08"
183,19,0.522222222222222,"08"
184,20,0.488888888888889,"08"
185,21,0.477777777777778,"08"
186,22,0.588888888888889,"08"
187,23,0.488888888888889,"08"
188,24,0.322222222222222,"08"
189,25,0.444444444444444,"08"
190,26,0.455555555555556,"08"
191,27,0.422222222222222,"08"
192,28,0.366666666666667,"08"
193,29,0.377777777777778,"08"
194,30,0.455555555555556,"08"
195,31,0.555555555555556,"08"
196,32,0.388888888888889,"08"
197,33,0.422222222222222,"08"
198,34,0.477777777777778,"08"
199,35,0.455555555555556,"08"
200,36,0.511111111111111,"08"
201,37,0.511111111111111,"08"
202,38,0.422222222222222,"08"
203,39,0.444444444444444,"08"
204,40,0.511111111111111,"08"
205,1,0.466666666666667,"08"
206,2,0.455555555555556,"08"
207,3,0.644444444444444,"08"
208,4,0.355555555555556,"08"
209,5,0.444444444444444,"08"
210,6,0.4,"08"
211,7,0.466666666666667,"08"
212,8,0.477777777777778,"08"
213,9,0.4,"08"
214,10,0.455555555555556,"08"
215,11,0.488888888888889,"08"
216,12,0.455555555555556,"08"
217,13,0.533333333333333,"08"
218,14,0.555555555555556,"08"
219,15,0.488888888888889,"08"
220,16,0.488888888888889,"08"
221,17,0.422222222222222,"08"
222,18,0.411111111111111,"08"
223,19,0.5,"08"
224,20,0.533333333333333,"08"
225,21,0.444444444444444,"08"
226,22,0.566666666666667,"08"
227,23,0.466666666666667,"08"
228,24,0.333333333333333,"08"
229,25,0.411111111111111,"08"
230,26,0.422222222222222,"08"
231,27,0.466666666666667,"08"
232,28,0.444444444444444,"08"
233,29,0.466666666666667,"08"
234,30,0.422222222222222,"08"
235,31,0.422222222222222,"08"
236,32,0.5,"08"
237,33,0.377777777777778,"08"
238,34,0.577777777777778,"08"
239,35,0.644444444444444,"08"
240,36,0.488888888888889,"08"
241,37,0.4,"08"
242,38,0.4,"08"
243,39,0.477777777777778,"08"
244,40,0.366666666666667,"08"
245,1,0.566666666666667,"08"
246,2,0.422222222222222,"08"
247,3,0.377777777777778,"08"
248,4,0.4,"08"
249,5,0.366666666666667,"08"
250,6,0.466666666666667,"08"
251,7,0.433333333333333,"08"
252,8,0.4,"08"
253,9,0.566666666666667,"08"
254,10,0.322222222222222,"08"
255,11,0.477777777777778,"08"
256,12,0.444444444444444,"08"
257,13,0.477777777777778,"08"
258,14,0.422222222222222,"08"
259,15,0.466666666666667,"08"
260,16,0.522222222222222,"08"
261,17,0.455555555555556,"08"
262,18,0.555555555555556,"08"
263,19,0.411111111111111,"08"
264,20,0.455555555555556,"08"
265,21,0.455555555555556,"08"
266,22,0.522222222222222,"08"
267,23,0.533333333333333,"08"
268,24,0.466666666666667,"08"
269,25,0.6,"08"
270,26,0.511111111111111,"08"
271,27,0.533333333333333,"08"
272,28,0.477777777777778,"08"
273,29,0.455555555555556,"08"
274,30,0.377777777777778,"08"
275,31,0.477777777777778,"08"
276,32,0.522222222222222,"08"
277,33,0.366666666666667,"08"
278,34,0.555555555555556,"08"
279,35,0.455555555555556,"08"
280,36,0.455555555555556,"08"
281,37,0.422222222222222,"08"
282,38,0.422222222222222,"08"
283,39,0.5,"08"
284,40,0.466666666666667,"08"
