"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,0.366666666666667,"32"
2,2,1.44444444444444,"32"
3,3,1.17777777777778,"32"
4,4,0.688888888888889,"32"
5,5,0.7,"32"
6,6,0.566666666666667,"32"
7,7,0.433333333333333,"32"
8,8,0.455555555555556,"32"
9,9,0.477777777777778,"32"
10,10,0.422222222222222,"32"
11,11,0.611111111111111,"32"
12,12,0.488888888888889,"32"
13,13,0.377777777777778,"32"
14,14,0.433333333333333,"32"
15,15,0.566666666666667,"32"
16,16,0.411111111111111,"32"
17,1,0.633333333333333,"32"
18,2,0.588888888888889,"32"
19,3,0.555555555555556,"32"
20,4,0.566666666666667,"32"
21,5,0.588888888888889,"32"
22,6,0.455555555555556,"32"
23,7,0.411111111111111,"32"
24,8,0.611111111111111,"32"
25,9,0.511111111111111,"32"
26,10,0.511111111111111,"32"
27,11,0.466666666666667,"32"
28,12,0.466666666666667,"32"
29,13,0.6,"32"
30,14,0.566666666666667,"32"
31,15,0.511111111111111,"32"
32,16,0.511111111111111,"32"
33,17,0.388888888888889,"32"
34,18,0.466666666666667,"32"
35,19,0.477777777777778,"32"
36,20,0.455555555555556,"32"
37,21,0.522222222222222,"32"
38,22,0.577777777777778,"32"
39,23,0.555555555555556,"32"
40,24,0.522222222222222,"32"
41,25,0.7,"32"
42,26,0.533333333333333,"32"
43,27,0.5,"32"
44,28,0.533333333333333,"32"
45,1,0.444444444444444,"32"
46,2,0.4,"32"
47,3,0.444444444444444,"32"
48,4,0.411111111111111,"32"
49,5,0.466666666666667,"32"
50,6,0.455555555555556,"32"
51,7,0.477777777777778,"32"
52,8,0.511111111111111,"32"
53,9,0.4,"32"
54,10,0.455555555555556,"32"
55,11,0.433333333333333,"32"
56,12,0.511111111111111,"32"
57,13,0.544444444444444,"32"
58,14,0.355555555555556,"32"
59,15,0.411111111111111,"32"
60,16,0.533333333333333,"32"
61,17,0.433333333333333,"32"
62,18,0.344444444444444,"32"
63,19,0.444444444444444,"32"
64,20,0.422222222222222,"32"
65,21,0.533333333333333,"32"
66,22,0.366666666666667,"32"
67,23,0.455555555555556,"32"
68,24,0.477777777777778,"32"
69,25,0.611111111111111,"32"
70,26,0.5,"32"
71,27,0.411111111111111,"32"
72,28,0.422222222222222,"32"
73,29,0.388888888888889,"32"
74,30,0.455555555555556,"32"
75,31,0.388888888888889,"32"
76,32,0.4,"32"
77,33,0.5,"32"
78,34,0.488888888888889,"32"
79,35,0.444444444444444,"32"
80,36,0.422222222222222,"32"
81,37,0.533333333333333,"32"
82,38,0.544444444444444,"32"
83,39,0.566666666666667,"32"
84,40,0.466666666666667,"32"
85,1,0.488888888888889,"32"
86,2,0.488888888888889,"32"
87,3,0.366666666666667,"32"
88,4,0.544444444444444,"32"
89,5,0.5,"32"
90,6,0.544444444444444,"32"
91,7,0.533333333333333,"32"
92,8,0.488888888888889,"32"
93,9,0.511111111111111,"32"
94,10,0.633333333333333,"32"
95,11,0.533333333333333,"32"
96,12,0.511111111111111,"32"
97,13,0.533333333333333,"32"
98,14,0.555555555555556,"32"
99,15,0.511111111111111,"32"
100,16,0.444444444444444,"32"
101,17,0.388888888888889,"32"
102,18,0.444444444444444,"32"
103,19,0.366666666666667,"32"
104,20,0.466666666666667,"32"
105,21,0.5,"32"
106,22,0.533333333333333,"32"
107,23,0.577777777777778,"32"
108,24,0.666666666666667,"32"
109,25,0.522222222222222,"32"
110,26,0.522222222222222,"32"
111,27,0.533333333333333,"32"
112,28,0.5,"32"
113,29,0.533333333333333,"32"
114,30,0.466666666666667,"32"
115,31,0.488888888888889,"32"
116,32,0.533333333333333,"32"
117,33,0.366666666666667,"32"
118,34,0.488888888888889,"32"
119,35,0.588888888888889,"32"
120,36,0.622222222222222,"32"
121,37,0.566666666666667,"32"
122,38,0.566666666666667,"32"
123,39,0.511111111111111,"32"
124,40,0.733333333333333,"32"
125,1,0.5,"32"
126,2,0.466666666666667,"32"
127,3,0.5,"32"
128,4,0.455555555555556,"32"
129,5,0.466666666666667,"32"
130,6,0.411111111111111,"32"
131,7,0.555555555555556,"32"
132,8,0.466666666666667,"32"
133,9,0.477777777777778,"32"
134,10,0.5,"32"
135,11,0.522222222222222,"32"
136,12,0.588888888888889,"32"
137,13,0.533333333333333,"32"
138,14,0.577777777777778,"32"
139,15,0.455555555555556,"32"
140,16,0.4,"32"
141,17,0.4,"32"
142,18,0.5,"32"
143,19,0.411111111111111,"32"
144,20,0.522222222222222,"32"
145,21,0.466666666666667,"32"
146,22,0.455555555555556,"32"
147,23,0.611111111111111,"32"
148,24,0.822222222222222,"32"
149,25,0.511111111111111,"32"
150,26,0.477777777777778,"32"
151,27,0.4,"32"
152,28,0.533333333333333,"32"
153,29,0.466666666666667,"32"
154,30,0.522222222222222,"32"
155,31,0.555555555555556,"32"
156,32,0.455555555555556,"32"
157,33,0.6,"32"
158,34,0.544444444444444,"32"
159,35,0.377777777777778,"32"
160,36,1.02222222222222,"32"
161,37,0.477777777777778,"32"
162,38,0.355555555555556,"32"
163,39,0.444444444444444,"32"
164,40,0.5,"32"
165,1,0.666666666666667,"32"
166,2,0.411111111111111,"32"
167,3,0.277777777777778,"32"
168,4,0.533333333333333,"32"
169,5,0.344444444444444,"32"
170,6,0.455555555555556,"32"
171,7,0.477777777777778,"32"
172,8,0.377777777777778,"32"
173,9,0.5,"32"
174,10,0.433333333333333,"32"
175,11,0.466666666666667,"32"
176,12,0.422222222222222,"32"
177,13,0.433333333333333,"32"
178,14,0.4,"32"
179,15,0.477777777777778,"32"
180,16,0.422222222222222,"32"
181,17,0.433333333333333,"32"
182,18,0.455555555555556,"32"
183,19,0.455555555555556,"32"
184,20,0.377777777777778,"32"
185,21,0.466666666666667,"32"
186,22,0.411111111111111,"32"
187,23,0.577777777777778,"32"
188,24,0.466666666666667,"32"
189,25,0.411111111111111,"32"
190,26,0.333333333333333,"32"
191,27,0.5,"32"
192,28,0.477777777777778,"32"
193,29,0.488888888888889,"32"
194,30,0.455555555555556,"32"
195,31,0.355555555555556,"32"
196,32,0.455555555555556,"32"
197,33,0.444444444444444,"32"
198,34,0.455555555555556,"32"
199,35,0.466666666666667,"32"
200,36,0.433333333333333,"32"
201,37,0.411111111111111,"32"
202,38,0.444444444444444,"32"
203,39,0.555555555555556,"32"
204,40,0.477777777777778,"32"
205,1,0.577777777777778,"32"
206,2,0.444444444444444,"32"
207,3,0.511111111111111,"32"
208,4,0.488888888888889,"32"
209,5,0.433333333333333,"32"
210,6,0.422222222222222,"32"
211,7,0.422222222222222,"32"
212,8,0.388888888888889,"32"
213,9,0.444444444444444,"32"
214,10,0.366666666666667,"32"
215,11,0.533333333333333,"32"
216,12,0.444444444444444,"32"
217,13,0.511111111111111,"32"
218,14,0.344444444444444,"32"
219,15,0.455555555555556,"32"
220,16,0.377777777777778,"32"
221,17,0.433333333333333,"32"
222,18,0.444444444444444,"32"
223,19,0.444444444444444,"32"
224,20,0.333333333333333,"32"
225,21,0.477777777777778,"32"
226,22,0.544444444444444,"32"
227,23,0.488888888888889,"32"
228,24,0.522222222222222,"32"
229,25,0.444444444444444,"32"
230,26,0.4,"32"
231,27,0.5,"32"
232,28,0.422222222222222,"32"
233,29,0.311111111111111,"32"
234,30,0.433333333333333,"32"
235,31,0.477777777777778,"32"
236,32,0.488888888888889,"32"
237,33,0.6,"32"
238,34,0.533333333333333,"32"
239,35,0.466666666666667,"32"
240,36,0.511111111111111,"32"
241,37,0.466666666666667,"32"
242,38,0.511111111111111,"32"
243,39,0.488888888888889,"32"
244,40,0.544444444444444,"32"
245,1,0.522222222222222,"32"
246,2,0.422222222222222,"32"
247,3,0.5,"32"
248,4,0.522222222222222,"32"
249,5,0.466666666666667,"32"
250,6,0.5,"32"
251,7,0.555555555555556,"32"
252,8,0.511111111111111,"32"
253,9,0.5,"32"
254,10,0.466666666666667,"32"
255,11,0.466666666666667,"32"
256,12,0.555555555555556,"32"
257,13,0.5,"32"
258,14,0.511111111111111,"32"
259,15,0.366666666666667,"32"
