"trial_num","trial_num_in_block","Initiation.Time","participant_num"
1,1,5.14444444444444,"33"
2,2,1.12222222222222,"33"
3,3,0.866666666666667,"33"
4,4,0.544444444444444,"33"
5,5,0.477777777777778,"33"
6,6,0.444444444444444,"33"
7,7,0.5,"33"
8,8,0.588888888888889,"33"
9,9,0.455555555555556,"33"
10,10,0.355555555555556,"33"
11,11,0.522222222222222,"33"
12,12,0.366666666666667,"33"
13,13,0.444444444444444,"33"
14,14,0.411111111111111,"33"
15,15,0.411111111111111,"33"
16,16,0.3,"33"
17,1,2.21111111111111,"33"
18,2,0.822222222222222,"33"
19,3,1.18888888888889,"33"
20,4,1.04444444444444,"33"
21,5,0.822222222222222,"33"
22,6,2.13333333333333,"33"
23,7,0.655555555555556,"33"
24,8,0.8,"33"
25,9,1.16666666666667,"33"
26,10,1.13333333333333,"33"
27,11,0.633333333333333,"33"
28,12,0.777777777777778,"33"
29,13,0.944444444444444,"33"
30,14,0.711111111111111,"33"
31,15,0.822222222222222,"33"
32,16,0.811111111111111,"33"
33,17,1.4,"33"
34,18,0.688888888888889,"33"
35,19,0.533333333333333,"33"
36,20,0.455555555555556,"33"
37,21,0.711111111111111,"33"
38,22,0.711111111111111,"33"
39,23,0.7,"33"
40,24,0.822222222222222,"33"
41,25,1.17777777777778,"33"
42,26,0.622222222222222,"33"
43,27,0.988888888888889,"33"
44,28,0.577777777777778,"33"
45,1,1.06666666666667,"33"
46,2,0.566666666666667,"33"
47,3,0.511111111111111,"33"
48,4,0.844444444444444,"33"
49,5,0.688888888888889,"33"
50,6,0.777777777777778,"33"
51,7,0.644444444444444,"33"
52,8,0.711111111111111,"33"
53,9,0.711111111111111,"33"
54,10,0.622222222222222,"33"
55,11,0.5,"33"
56,12,0.422222222222222,"33"
57,13,0.733333333333333,"33"
58,14,0.566666666666667,"33"
59,15,0.622222222222222,"33"
60,16,0.577777777777778,"33"
61,17,0.644444444444444,"33"
62,18,0.488888888888889,"33"
63,19,0.455555555555556,"33"
64,20,0.5,"33"
65,21,0.488888888888889,"33"
66,22,0.644444444444444,"33"
67,23,0.5,"33"
68,24,0.588888888888889,"33"
69,25,0.411111111111111,"33"
70,26,0.377777777777778,"33"
71,27,0.433333333333333,"33"
72,28,0.466666666666667,"33"
73,29,0.522222222222222,"33"
74,30,0.488888888888889,"33"
75,31,0.733333333333333,"33"
76,32,0.566666666666667,"33"
77,33,0.477777777777778,"33"
78,34,0.5,"33"
79,35,0.533333333333333,"33"
80,36,0.666666666666667,"33"
81,37,0.677777777777778,"33"
82,38,0.6,"33"
83,39,0.7,"33"
84,40,0.533333333333333,"33"
85,1,0.811111111111111,"33"
86,2,0.8,"33"
87,3,0.555555555555556,"33"
88,4,0.555555555555556,"33"
89,5,0.777777777777778,"33"
90,6,0.611111111111111,"33"
91,7,0.522222222222222,"33"
92,8,0.777777777777778,"33"
93,9,0.866666666666667,"33"
94,10,0.555555555555556,"33"
95,11,0.555555555555556,"33"
96,12,0.977777777777778,"33"
97,13,0.511111111111111,"33"
98,14,0.444444444444444,"33"
99,15,0.644444444444444,"33"
100,16,0.633333333333333,"33"
101,17,0.611111111111111,"33"
102,18,0.544444444444444,"33"
103,19,0.611111111111111,"33"
104,20,0.644444444444444,"33"
105,21,0.622222222222222,"33"
106,22,0.755555555555556,"33"
107,23,0.6,"33"
108,24,0.666666666666667,"33"
109,25,0.555555555555556,"33"
110,26,0.555555555555556,"33"
111,27,0.911111111111111,"33"
112,28,0.622222222222222,"33"
113,29,0.577777777777778,"33"
114,30,0.666666666666667,"33"
115,31,0.7,"33"
116,32,0.455555555555556,"33"
117,33,0.6,"33"
118,34,0.855555555555556,"33"
119,35,0.666666666666667,"33"
120,36,0.655555555555556,"33"
121,37,0.555555555555556,"33"
