trial_num,it,mt,mpd_xz,mpd_xy,mpd_zy,mpd_xzy,fda_de
17,0.36666666666666664,0.45555555555555555,0.017482310634325423,0.050455172595053485,0.03521521265138183,0.034463983925727006,0
18,0.3111111111111111,0.5666666666666667,0.19324048367964203,0.17746294139233953,0.08400736399297148,0.19894876059922273,0
19,0.6,0.6444444444444445,-0.03974885887458359,-0.024128138161849815,-0.016561274953118273,-0.03989755661465693,0
20,0.5333333333333333,0.4222222222222223,-0.01957409160396012,0.03125698396370266,0.03709607266948219,-0.029049554049092485,0
21,0.3111111111111111,0.4444444444444444,-0.004737997333872757,-0.025058288470735955,-0.02008437389892553,0.016085466744654272,0
22,0.2111111111111111,0.5444444444444444,0.012946310559515032,-0.011305005215424458,-0.007522593899598207,0.012817563062050919,0
23,0.4222222222222222,0.5333333333333334,-0.0688894218099621,-0.023322435578590206,0.029725590251473397,-0.06814890119836968,0
24,0.4777777777777778,0.3333333333333333,0.010722030177033657,-0.011855879869974979,-0.008530391446189308,0.010645124753960934,0
25,0.5888888888888889,0.37777777777777777,-0.06173692270716059,-0.036829236705462835,-0.018907162621773714,-0.06302593046060251,0
26,0.8222222222222222,0.4222222222222223,-0.022937884316940594,0.013906152528312314,0.022020411577096412,-0.0256672207165698,0
27,0.25555555555555554,0.3555555555555556,-0.04203337609048606,-0.023497061751270844,-0.014121651787648034,-0.04309441565795847,0
28,0.5555555555555556,0.42222222222222217,-0.034992399026638074,-0.01226674222001333,0.010127263899934935,-0.03464839789064198,0
29,0.8444444444444444,0.29999999999999993,0.019480397475347928,-0.016536691962233004,-0.019446441616143246,0.022397797838652464,0
30,0.4111111111111111,0.4,-0.02845292931557846,-0.046558428117930865,-0.03161881867422291,-0.03633157625523352,0
31,0.6444444444444445,0.29999999999999993,-0.007357704085341287,0.027375091386888043,0.027151417393431437,-0.021321594342101235,0
32,0.7222222222222222,0.29999999999999993,-0.033486812102184675,0.029387342057107572,0.04334428727002259,-0.04299356988855893,0
33,0.4111111111111111,0.4,-0.030603880263339267,-0.01726059037289025,0.030030732279537304,-0.0331409030270196,0
34,0.37777777777777777,0.3555555555555555,0.041098541952197754,0.019178857521609142,-0.011084609153900365,0.04106841352829509,0
35,0.34444444444444444,0.47777777777777775,-0.04875102592605303,-0.059880295124261795,-0.043197668061496504,-0.057983923965227245,0
36,0.6111111111111112,0.33333333333333326,0.022482645911318933,0.047745210179599464,0.031050457995685076,0.0354246429584926,0
37,0.28888888888888886,0.5777777777777778,0.014200974574023128,0.009546089429056362,0.004287701247182254,0.014404286953357433,0
38,0.4111111111111111,0.4666666666666667,-0.059114064052255264,-0.023422358109700323,0.01399115168415874,-0.05872179335403158,0
39,0.3888888888888889,0.35555555555555557,0.010454095406971349,0.02797861521691097,0.016987594272276082,0.018451005866636,0
40,0.37777777777777777,0.48888888888888893,-0.02392987455071678,-0.03191477789979629,-0.028250249750078123,-0.02593368007543287,0
41,0.5222222222222223,0.5888888888888889,-0.06735927912942764,-0.04423420123528738,-0.021924494709283766,-0.06859512395169408,0
42,0.34444444444444444,0.4222222222222223,-0.04975055275160022,-0.05161714116044316,-0.02262922655785628,-0.0530061923045481,0
43,0.5222222222222223,0.3222222222222222,0.03677390507602764,0.04153286174675362,0.02086388859757364,0.03706629375571242,0
44,0.4888888888888889,0.4222222222222222,-0.05034779189398931,0.023216415079897936,0.033131989249346225,-0.05235737017388925,0
45,0.3333333333333333,0.5666666666666667,0.023365389240028192,-0.06623538528019382,-0.0627942615205318,0.050588701070927604,0
46,0.4,0.3555555555555555,-0.03342286323375585,0.03924132078376391,0.05119582964220579,-0.04729249248797044,0
47,0.37777777777777777,0.3222222222222222,0.02496601038071741,0.0734190060795971,0.04622810721117059,0.0473091052405626,0
48,0.17777777777777778,0.4555555555555555,-0.025042994317120624,-0.022436426325735358,-0.010445028292554519,-0.02581153616838105,0
49,0.17777777777777778,0.7888888888888889,0.7435092126575207,0.5827539726572348,0.207950218725547,0.7611371009342324,0
50,0.17777777777777778,0.5444444444444444,-0.024923722910674663,0.058787280418411796,0.045516221384651105,0.03960988959249629,0
51,0.2111111111111111,0.5777777777777777,-0.03588880422992461,-0.016342331281253918,0.0078023640940749405,-0.035702924084513546,0
52,0.3111111111111111,0.47777777777777775,-0.014366879828201678,-0.0357160210591816,-0.03767816317254332,0.027171538495992097,0
